"Industrial Production, Original and Seasonally Adjusted by Country and Month"

"Country","Month","Industrial Production index, original, 2010=100"
"Russian Federation","2020M07",..
"Russian Federation","2020M08",..
"Russian Federation","2020M09",..
"Russian Federation","2020M10",..
"Russian Federation","2020M11",..
"Russian Federation","2020M12",..
"Russian Federation","2021M01",..
"Russian Federation","2021M02",..
"Russian Federation","2021M03",..
"Russian Federation","2021M04",..
"Russian Federation","2021M05",..
"Russian Federation","2021M06",..
"Russian Federation","2021M07",..
"Russian Federation","2021M08",..
"Russian Federation","2021M09",..
"Russian Federation","2021M10",..
"Russian Federation","2021M11",..
"Russian Federation","2021M12",..
"Russian Federation","2022M01",..
"Russian Federation","2022M02",..
"Russian Federation","2022M03",..
"Russian Federation","2022M04",..
"Russian Federation","2022M05",..
"Russian Federation","2022M06",..
"Russian Federation","2022M07",..
"Russian Federation","2022M08",..
"Russian Federation","2022M09",..
"Russian Federation","2022M10",..
"Russian Federation","2022M11",..
"Russian Federation","2022M12",..
"Russian Federation","2023M01",..
"Russian Federation","2023M02",..
"Russian Federation","2023M03",..
"Russian Federation","2023M04",..
"Russian Federation","2023M05",..
"Russian Federation","2023M06",..
"Russian Federation","2023M07",..
"Russian Federation","2023M08",..
"Russian Federation","2023M09",..
"Russian Federation","2023M10",..
"Russian Federation","2023M11",..
"Russian Federation","2023M12",..
"Russian Federation","2024M01",..
"Russian Federation","2024M02",..
"Russian Federation","2024M03",..
"Russian Federation","2024M04",..
"Russian Federation","2024M05",..
"Russian Federation","2024M06",..
"Russian Federation","2024M07",..
"Russian Federation","2024M08",..
"Russian Federation","2024M09",..
"Russian Federation","2024M10",..
"Russian Federation","2024M11",..
"Russian Federation","2024M12",..
"San Marino","2000M01",..
"San Marino","2000M02",..
"San Marino","2000M03",..
"San Marino","2000M04",..
"San Marino","2000M05",..
"San Marino","2000M06",..
"San Marino","2000M07",..
"San Marino","2000M08",..
"San Marino","2000M09",..
"San Marino","2000M10",..
"San Marino","2000M11",..
"San Marino","2000M12",..
"San Marino","2001M01",..
"San Marino","2001M02",..
"San Marino","2001M03",..
"San Marino","2001M04",..
"San Marino","2001M05",..
"San Marino","2001M06",..
"San Marino","2001M07",..
"San Marino","2001M08",..
"San Marino","2001M09",..
"San Marino","2001M10",..
"San Marino","2001M11",..
"San Marino","2001M12",..
"San Marino","2002M01",..
"San Marino","2002M02",..
"San Marino","2002M03",..
"San Marino","2002M04",..
"San Marino","2002M05",..
"San Marino","2002M06",..
"San Marino","2002M07",..
"San Marino","2002M08",..
"San Marino","2002M09",..
"San Marino","2002M10",..
"San Marino","2002M11",..
"San Marino","2002M12",..
"San Marino","2003M01",..
"San Marino","2003M02",..
"San Marino","2003M03",..
"San Marino","2003M04",..
"San Marino","2003M05",..
"San Marino","2003M06",..
"San Marino","2003M07",..
"San Marino","2003M08",..
"San Marino","2003M09",..
"San Marino","2003M10",..
"San Marino","2003M11",..
"San Marino","2003M12",..
"San Marino","2004M01",..
"San Marino","2004M02",..
"San Marino","2004M03",..
"San Marino","2004M04",..
"San Marino","2004M05",..
"San Marino","2004M06",..
"San Marino","2004M07",..
"San Marino","2004M08",..
"San Marino","2004M09",..
"San Marino","2004M10",..
"San Marino","2004M11",..
"San Marino","2004M12",..
"San Marino","2005M01",..
"San Marino","2005M02",..
"San Marino","2005M03",..
"San Marino","2005M04",..
"San Marino","2005M05",..
"San Marino","2005M06",..
"San Marino","2005M07",..
"San Marino","2005M08",..
"San Marino","2005M09",..
"San Marino","2005M10",..
"San Marino","2005M11",..
"San Marino","2005M12",..
"San Marino","2006M01",..
"San Marino","2006M02",..
"San Marino","2006M03",..
"San Marino","2006M04",..
"San Marino","2006M05",..
"San Marino","2006M06",..
"San Marino","2006M07",..
"San Marino","2006M08",..
"San Marino","2006M09",..
"San Marino","2006M10",..
"San Marino","2006M11",..
"San Marino","2006M12",..
"San Marino","2007M01",..
"San Marino","2007M02",..
"San Marino","2007M03",..
"San Marino","2007M04",..
"San Marino","2007M05",..
"San Marino","2007M06",..
"San Marino","2007M07",..
"San Marino","2007M08",..
"San Marino","2007M09",..
"San Marino","2007M10",..
"San Marino","2007M11",..
"San Marino","2007M12",..
"San Marino","2008M01",..
"San Marino","2008M02",..
"San Marino","2008M03",..
"San Marino","2008M04",..
"San Marino","2008M05",..
"San Marino","2008M06",..
"San Marino","2008M07",..
"San Marino","2008M08",..
"San Marino","2008M09",..
"San Marino","2008M10",..
"San Marino","2008M11",..
"San Marino","2008M12",..
"San Marino","2009M01",..
"San Marino","2009M02",..
"San Marino","2009M03",..
"San Marino","2009M04",..
"San Marino","2009M05",..
"San Marino","2009M06",..
"San Marino","2009M07",..
"San Marino","2009M08",..
"San Marino","2009M09",..
"San Marino","2009M10",..
"San Marino","2009M11",..
"San Marino","2009M12",..
"San Marino","2010M01",..
"San Marino","2010M02",..
"San Marino","2010M03",..
"San Marino","2010M04",..
"San Marino","2010M05",..
"San Marino","2010M06",..
"San Marino","2010M07",..
"San Marino","2010M08",..
"San Marino","2010M09",..
"San Marino","2010M10",..
"San Marino","2010M11",..
"San Marino","2010M12",..
"San Marino","2011M01",..
"San Marino","2011M02",..
"San Marino","2011M03",..
"San Marino","2011M04",..
"San Marino","2011M05",..
"San Marino","2011M06",..
"San Marino","2011M07",..
"San Marino","2011M08",..
"San Marino","2011M09",..
"San Marino","2011M10",..
"San Marino","2011M11",..
"San Marino","2011M12",..
"San Marino","2012M01",..
"San Marino","2012M02",..
"San Marino","2012M03",..
"San Marino","2012M04",..
"San Marino","2012M05",..
"San Marino","2012M06",..
"San Marino","2012M07",..
"San Marino","2012M08",..
"San Marino","2012M09",..
"San Marino","2012M10",..
"San Marino","2012M11",..
"San Marino","2012M12",..
"San Marino","2013M01",..
"San Marino","2013M02",..
"San Marino","2013M03",..
"San Marino","2013M04",..
"San Marino","2013M05",..
"San Marino","2013M06",..
"San Marino","2013M07",..
"San Marino","2013M08",..
"San Marino","2013M09",..
"San Marino","2013M10",..
"San Marino","2013M11",..
"San Marino","2013M12",..
"San Marino","2014M01",..
"San Marino","2014M02",..
"San Marino","2014M03",..
"San Marino","2014M04",..
"San Marino","2014M05",..
"San Marino","2014M06",..
"San Marino","2014M07",..
"San Marino","2014M08",..
"San Marino","2014M09",..
"San Marino","2014M10",..
"San Marino","2014M11",..
"San Marino","2014M12",..
"San Marino","2015M01",..
"San Marino","2015M02",..
"San Marino","2015M03",..
"San Marino","2015M04",..
"San Marino","2015M05",..
"San Marino","2015M06",..
"San Marino","2015M07",..
"San Marino","2015M08",..
"San Marino","2015M09",..
"San Marino","2015M10",..
"San Marino","2015M11",..
"San Marino","2015M12",..
"San Marino","2016M01",..
"San Marino","2016M02",..
"San Marino","2016M03",..
"San Marino","2016M04",..
"San Marino","2016M05",..
"San Marino","2016M06",..
"San Marino","2016M07",..
"San Marino","2016M08",..
"San Marino","2016M09",..
"San Marino","2016M10",..
"San Marino","2016M11",..
"San Marino","2016M12",..
"San Marino","2017M01",..
"San Marino","2017M02",..
"San Marino","2017M03",..
"San Marino","2017M04",..
"San Marino","2017M05",..
"San Marino","2017M06",..
"San Marino","2017M07",..
"San Marino","2017M08",..
"San Marino","2017M09",..
"San Marino","2017M10",..
"San Marino","2017M11",..
"San Marino","2017M12",..
"San Marino","2018M01",..
"San Marino","2018M02",..
"San Marino","2018M03",..
"San Marino","2018M04",..
"San Marino","2018M05",..
"San Marino","2018M06",..
"San Marino","2018M07",..
"San Marino","2018M08",..
"San Marino","2018M09",..
"San Marino","2018M10",..
"San Marino","2018M11",..
"San Marino","2018M12",..
"San Marino","2019M01",..
"San Marino","2019M02",..
"San Marino","2019M03",..
"San Marino","2019M04",..
"San Marino","2019M05",..
"San Marino","2019M06",..
"San Marino","2019M07",..
"San Marino","2019M08",..
"San Marino","2019M09",..
"San Marino","2019M10",..
"San Marino","2019M11",..
"San Marino","2019M12",..
"San Marino","2020M01",..
"San Marino","2020M02",..
"San Marino","2020M03",..
"San Marino","2020M04",..
"San Marino","2020M05",..
"San Marino","2020M06",..
"San Marino","2020M07",..
"San Marino","2020M08",..
"San Marino","2020M09",..
"San Marino","2020M10",..
"San Marino","2020M11",..
"San Marino","2020M12",..
"San Marino","2021M01",..
"San Marino","2021M02",..
"San Marino","2021M03",..
"San Marino","2021M04",..
"San Marino","2021M05",..
"San Marino","2021M06",..
"San Marino","2021M07",..
"San Marino","2021M08",..
"San Marino","2021M09",..
"San Marino","2021M10",..
"San Marino","2021M11",..
"San Marino","2021M12",..
"San Marino","2022M01",..
"San Marino","2022M02",..
"San Marino","2022M03",..
"San Marino","2022M04",..
"San Marino","2022M05",..
"San Marino","2022M06",..
"San Marino","2022M07",..
"San Marino","2022M08",..
"San Marino","2022M09",..
"San Marino","2022M10",..
"San Marino","2022M11",..
"San Marino","2022M12",..
"San Marino","2023M01",..
"San Marino","2023M02",..
"San Marino","2023M03",..
"San Marino","2023M04",..
"San Marino","2023M05",..
"San Marino","2023M06",..
"San Marino","2023M07",..
"San Marino","2023M08",..
"San Marino","2023M09",..
"San Marino","2023M10",..
"San Marino","2023M11",..
"San Marino","2023M12",..
"San Marino","2024M01",..
"San Marino","2024M02",..
"San Marino","2024M03",..
"San Marino","2024M04",..
"San Marino","2024M05",..
"San Marino","2024M06",..
"San Marino","2024M07",..
"San Marino","2024M08",..
"San Marino","2024M09",..
"San Marino","2024M10",..
"San Marino","2024M11",..
"San Marino","2024M12",..
"Serbia","2000M01",81.6
"Serbia","2000M02",99.3
"Serbia","2000M03",108.8
"Serbia","2000M04",97.4
"Serbia","2000M05",101.2
"Serbia","2000M06",98.4
"Serbia","2000M07",92.0
"Serbia","2000M08",98.4
"Serbia","2000M09",101.3
"Serbia","2000M10",88.7
"Serbia","2000M11",96.6
"Serbia","2000M12",97.0
"Serbia","2001M01",90.4
"Serbia","2001M02",92.0
"Serbia","2001M03",103.3
"Serbia","2001M04",94.8
"Serbia","2001M05",94.4
"Serbia","2001M06",96.2
"Serbia","2001M07",87.3
"Serbia","2001M08",91.3
"Serbia","2001M09",97.1
"Serbia","2001M10",107.7
"Serbia","2001M11",104.8
"Serbia","2001M12",103.3
"Serbia","2002M01",86.2
"Serbia","2002M02",90.5
"Serbia","2002M03",102.3
"Serbia","2002M04",100.0
"Serbia","2002M05",96.3
"Serbia","2002M06",96.3
"Serbia","2002M07",95.0
"Serbia","2002M08",94.7
"Serbia","2002M09",101.5
"Serbia","2002M10",111.7
"Serbia","2002M11",106.7
"Serbia","2002M12",102.3
"Serbia","2003M01",80.7
"Serbia","2003M02",88.9
"Serbia","2003M03",95.5
"Serbia","2003M04",96.0
"Serbia","2003M05",96.1
"Serbia","2003M06",95.4
"Serbia","2003M07",90.9
"Serbia","2003M08",90.3
"Serbia","2003M09",99.6
"Serbia","2003M10",108.4
"Serbia","2003M11",101.0
"Serbia","2003M12",107.4
"Serbia","2004M01",83.7
"Serbia","2004M02",91.6
"Serbia","2004M03",109.7
"Serbia","2004M04",98.6
"Serbia","2004M05",100.4
"Serbia","2004M06",104.0
"Serbia","2004M07",96.5
"Serbia","2004M08",93.1
"Serbia","2004M09",106.1
"Serbia","2004M10",111.3
"Serbia","2004M11",114.7
"Serbia","2004M12",115.8
"Serbia","2005M01",86.3
"Serbia","2005M02",87.7
"Serbia","2005M03",102.5
"Serbia","2005M04",99.1
"Serbia","2005M05",95.8
"Serbia","2005M06",101.2
"Serbia","2005M07",96.3
"Serbia","2005M08",102.2
"Serbia","2005M09",108.8
"Serbia","2005M10",118.1
"Serbia","2005M11",118.6
"Serbia","2005M12",116.3
"Serbia","2006M01",86.6
"Serbia","2006M02",96.8
"Serbia","2006M03",109.0
"Serbia","2006M04",100.8
"Serbia","2006M05",105.8
"Serbia","2006M06",106.2
"Serbia","2006M07",103.5
"Serbia","2006M08",102.9
"Serbia","2006M09",110.2
"Serbia","2006M10",119.4
"Serbia","2006M11",120.8
"Serbia","2006M12",122.3
"Serbia","2007M01",97.4
"Serbia","2007M02",97.7
"Serbia","2007M03",113.0
"Serbia","2007M04",107.5
"Serbia","2007M05",111.9
"Serbia","2007M06",111.4
"Serbia","2007M07",108.5
"Serbia","2007M08",110.8
"Serbia","2007M09",111.8
"Serbia","2007M10",126.4
"Serbia","2007M11",118.0
"Serbia","2007M12",122.8
"Serbia","2008M01",101.7
"Serbia","2008M02",109.8
"Serbia","2008M03",116.3
"Serbia","2008M04",111.9
"Serbia","2008M05",114.0
"Serbia","2008M06",115.8
"Serbia","2008M07",115.8
"Serbia","2008M08",106.6
"Serbia","2008M09",115.0
"Serbia","2008M10",122.1
"Serbia","2008M11",114.7
"Serbia","2008M12",112.9
"Serbia","2009M01",84.2
"Serbia","2009M02",89.0
"Serbia","2009M03",99.7
"Serbia","2009M04",87.3
"Serbia","2009M05",91.3
"Serbia","2009M06",99.1
"Serbia","2009M07",97.3
"Serbia","2009M08",94.8
"Serbia","2009M09",108.2
"Serbia","2009M10",114.8
"Serbia","2009M11",109.0
"Serbia","2009M12",110.4
"Serbia","2010M01",86.2
"Serbia","2010M02",89.0
"Serbia","2010M03",100.2
"Serbia","2010M04",96.8
"Serbia","2010M05",95.4
"Serbia","2010M06",100.9
"Serbia","2010M07",101.7
"Serbia","2010M08",97.8
"Serbia","2010M09",109.2
"Serbia","2010M10",109.0
"Serbia","2010M11",106.0
"Serbia","2010M12",107.8
"Serbia","2011M01",90.6
"Serbia","2011M02",95.7
"Serbia","2011M03",106.7
"Serbia","2011M04",98.0
"Serbia","2011M05",102.4
"Serbia","2011M06",103.9
"Serbia","2011M07",98.0
"Serbia","2011M08",97.8
"Serbia","2011M09",107.1
"Serbia","2011M10",110.1
"Serbia","2011M11",110.4
"Serbia","2011M12",109.0
"Serbia","2012M01",87.9
"Serbia","2012M02",83.3
"Serbia","2012M03",103.6
"Serbia","2012M04",96.7
"Serbia","2012M05",99.7
"Serbia","2012M06",100.9
"Serbia","2012M07",95.8
"Serbia","2012M08",99.4
"Serbia","2012M09",100.8
"Serbia","2012M10",114.8
"Serbia","2012M11",109.3
"Serbia","2012M12",110.1
"Serbia","2013M01",90.0
"Serbia","2013M02",94.6
"Serbia","2013M03",103.6
"Serbia","2013M04",102.5
"Serbia","2013M05",99.6
"Serbia","2013M06",104.9
"Serbia","2013M07",109.1
"Serbia","2013M08",106.1
"Serbia","2013M09",114.2
"Serbia","2013M10",120.7
"Serbia","2013M11",113.6
"Serbia","2013M12",109.8
"Serbia","2014M01",88.5
"Serbia","2014M02",91.9
"Serbia","2014M03",105.8
"Serbia","2014M04",103.2
"Serbia","2014M05",95.7
"Serbia","2014M06",97.0
"Serbia","2014M07",95.6
"Serbia","2014M08",91.1
"Serbia","2014M09",94.4
"Serbia","2014M10",107.4
"Serbia","2014M11",100.9
"Serbia","2014M12",104.3
"Serbia","2015M01",88.4
"Serbia","2015M02",93.1
"Serbia","2015M03",109.1
"Serbia","2015M04",103.9
"Serbia","2015M05",107.6
"Serbia","2015M06",109.7
"Serbia","2015M07",105.6
"Serbia","2015M08",98.9
"Serbia","2015M09",105.8
"Serbia","2015M10",114.9
"Serbia","2015M11",112.1
"Serbia","2015M12",112.4
"Serbia","2016M01",94.4
"Serbia","2016M02",103.4
"Serbia","2016M03",115.9
"Serbia","2016M04",112.2
"Serbia","2016M05",110.1
"Serbia","2016M06",110.8
"Serbia","2016M07",109.0
"Serbia","2016M08",106.1
"Serbia","2016M09",110.4
"Serbia","2016M10",118.4
"Serbia","2016M11",118.1
"Serbia","2016M12",118.5
"Serbia","2017M01",97.4
"Serbia","2017M02",101.8
"Serbia","2017M03",118.0
"Serbia","2017M04",109.5
"Serbia","2017M05",117.8
"Serbia","2017M06",117.1
"Serbia","2017M07",112.4
"Serbia","2017M08",116.0
"Serbia","2017M09",120.5
"Serbia","2017M10",123.8
"Serbia","2017M11",124.3
"Serbia","2017M12",119.7
"Serbia","2018M01",108.2
"Serbia","2018M02",105.5
"Serbia","2018M03",123.0
"Serbia","2018M04",112.1
"Serbia","2018M05",117.8
"Serbia","2018M06",121.1
"Serbia","2018M07",113.8
"Serbia","2018M08",110.6
"Serbia","2018M09",119.0
"Serbia","2018M10",127.9
"Serbia","2018M11",123.3
"Serbia","2018M12",112.7
"Serbia","2019M01",103.5
"Serbia","2019M02",108.6
"Serbia","2019M03",119.4
"Serbia","2019M04",111.3
"Serbia","2019M05",117.6
"Serbia","2019M06",113.2
"Serbia","2019M07",117.6
"Serbia","2019M08",110.7
"Serbia","2019M09",119.9
"Serbia","2019M10",128.2
"Serbia","2019M11",124.3
"Serbia","2019M12",121.5
"Serbia","2020M01",108.8
"Serbia","2020M02",114.9
"Serbia","2020M03",118.0
"Serbia","2020M04",90.6
"Serbia","2020M05",104.9
"Serbia","2020M06",115.3
"Serbia","2020M07",118.1
"Serbia","2020M08",115.5
"Serbia","2020M09",125.8
"Serbia","2020M10",131.3
"Serbia","2020M11",123.1
"Serbia","2020M12",126.8
"Serbia","2021M01",111.4
"Serbia","2021M02",118.8
"Serbia","2021M03",128.3
"Serbia","2021M04",123.1
"Serbia","2021M05",116.0
"Serbia","2021M06",124.9
"Serbia","2021M07",122.8
"Serbia","2021M08",118.4
"Serbia","2021M09",126.7
"Serbia","2021M10",132.4
"Serbia","2021M11",131.4
"Serbia","2021M12",131.6
"Serbia","2022M01",110.1
"Serbia","2022M02",118.1
"Serbia","2022M03",136.8
"Serbia","2022M04",125.7
"Serbia","2022M05",126.6
"Serbia","2022M06",129.8
"Serbia","2022M07",120.7
"Serbia","2022M08",119.5
"Serbia","2022M09",126.7
"Serbia","2022M10",132.7
"Serbia","2022M11",132.6
"Serbia","2022M12",135.0
"Serbia","2023M01",116.2
"Serbia","2023M02",121.4
"Serbia","2023M03",139.6
"Serbia","2023M04",126.3
"Serbia","2023M05",128.4
"Serbia","2023M06",129.8
"Serbia","2023M07",123.6
"Serbia","2023M08",127.2
"Serbia","2023M09",131.0
"Serbia","2023M10",137.0
"Serbia","2023M11",137.2
"Serbia","2023M12",136.8
"Serbia","2024M01",124.2
"Serbia","2024M02",131.8
"Serbia","2024M03",131.6
"Serbia","2024M04",130.0
"Serbia","2024M05",127.0
"Serbia","2024M06",132.6
"Serbia","2024M07",129.2
"Serbia","2024M08",128.5
"Serbia","2024M09",136.5
"Serbia","2024M10",148.2
"Serbia","2024M11",138.8
"Serbia","2024M12",140.3
"Slovakia","2000M01",38.8
"Slovakia","2000M02",41.2
"Slovakia","2000M03",45.0
"Slovakia","2000M04",41.7
"Slovakia","2000M05",41.2
"Slovakia","2000M06",39.8
"Slovakia","2000M07",38.8
"Slovakia","2000M08",39.9
"Slovakia","2000M09",42.1
"Slovakia","2000M10",45.8
"Slovakia","2000M11",46.5
"Slovakia","2000M12",43.0
"Slovakia","2001M01",42.5
"Slovakia","2001M02",40.8
"Slovakia","2001M03",45.8
"Slovakia","2001M04",41.8
"Slovakia","2001M05",44.0
"Slovakia","2001M06",45.0
"Slovakia","2001M07",41.5
"Slovakia","2001M08",41.7
"Slovakia","2001M09",43.7
"Slovakia","2001M10",47.8
"Slovakia","2001M11",46.2
"Slovakia","2001M12",41.0
"Slovakia","2002M01",41.1
"Slovakia","2002M02",43.5
"Slovakia","2002M03",44.4
"Slovakia","2002M04",45.0
"Slovakia","2002M05",47.0
"Slovakia","2002M06",47.0
"Slovakia","2002M07",45.6
"Slovakia","2002M08",44.7
"Slovakia","2002M09",47.6
"Slovakia","2002M10",51.6
"Slovakia","2002M11",52.7
"Slovakia","2002M12",48.5
"Slovakia","2003M01",48.9
"Slovakia","2003M02",49.8
"Slovakia","2003M03",53.2
"Slovakia","2003M04",51.8
"Slovakia","2003M05",52.6
"Slovakia","2003M06",54.6
"Slovakia","2003M07",52.9
"Slovakia","2003M08",50.2
"Slovakia","2003M09",54.9
"Slovakia","2003M10",59.7
"Slovakia","2003M11",59.6
"Slovakia","2003M12",57.2
"Slovakia","2004M01",49.9
"Slovakia","2004M02",54.6
"Slovakia","2004M03",57.9
"Slovakia","2004M04",53.6
"Slovakia","2004M05",56.4
"Slovakia","2004M06",56.4
"Slovakia","2004M07",52.0
"Slovakia","2004M08",51.8
"Slovakia","2004M09",56.8
"Slovakia","2004M10",59.9
"Slovakia","2004M11",58.5
"Slovakia","2004M12",61.0
"Slovakia","2005M01",50.5
"Slovakia","2005M02",51.6
"Slovakia","2005M03",55.6
"Slovakia","2005M04",53.9
"Slovakia","2005M05",55.4
"Slovakia","2005M06",56.0
"Slovakia","2005M07",52.3
"Slovakia","2005M08",51.8
"Slovakia","2005M09",56.5
"Slovakia","2005M10",59.8
"Slovakia","2005M11",61.4
"Slovakia","2005M12",58.0
"Slovakia","2006M01",57.2
"Slovakia","2006M02",56.1
"Slovakia","2006M03",65.5
"Slovakia","2006M04",58.4
"Slovakia","2006M05",63.9
"Slovakia","2006M06",65.5
"Slovakia","2006M07",60.8
"Slovakia","2006M08",63.6
"Slovakia","2006M09",67.9
"Slovakia","2006M10",72.3
"Slovakia","2006M11",72.3
"Slovakia","2006M12",63.6
"Slovakia","2007M01",69.6
"Slovakia","2007M02",67.2
"Slovakia","2007M03",76.9
"Slovakia","2007M04",70.0
"Slovakia","2007M05",77.2
"Slovakia","2007M06",74.4
"Slovakia","2007M07",70.2
"Slovakia","2007M08",69.6
"Slovakia","2007M09",78.3
"Slovakia","2007M10",85.0
"Slovakia","2007M11",87.5
"Slovakia","2007M12",70.9
"Slovakia","2008M01",107.5
"Slovakia","2008M02",113.2
"Slovakia","2008M03",108.3
"Slovakia","2008M04",109.5
"Slovakia","2008M05",107.8
"Slovakia","2008M06",105.3
"Slovakia","2008M07",103.1
"Slovakia","2008M08",91.2
"Slovakia","2008M09",106.2
"Slovakia","2008M10",107.0
"Slovakia","2008M11",99.6
"Slovakia","2008M12",81.6
"Slovakia","2009M01",72.4
"Slovakia","2009M02",82.5
"Slovakia","2009M03",89.3
"Slovakia","2009M04",80.1
"Slovakia","2009M05",81.2
"Slovakia","2009M06",84.6
"Slovakia","2009M07",82.0
"Slovakia","2009M08",83.3
"Slovakia","2009M09",94.7
"Slovakia","2009M10",98.1
"Slovakia","2009M11",97.6
"Slovakia","2009M12",87.2
"Slovakia","2010M01",87.5
"Slovakia","2010M02",91.9
"Slovakia","2010M03",106.4
"Slovakia","2010M04",99.3
"Slovakia","2010M05",102.2
"Slovakia","2010M06",103.3
"Slovakia","2010M07",92.7
"Slovakia","2010M08",94.1
"Slovakia","2010M09",105.9
"Slovakia","2010M10",108.8
"Slovakia","2010M11",109.5
"Slovakia","2010M12",98.3
"Slovakia","2011M01",98.1
"Slovakia","2011M02",103.4
"Slovakia","2011M03",112.1
"Slovakia","2011M04",100.7
"Slovakia","2011M05",107.5
"Slovakia","2011M06",105.9
"Slovakia","2011M07",93.4
"Slovakia","2011M08",97.7
"Slovakia","2011M09",108.3
"Slovakia","2011M10",111.7
"Slovakia","2011M11",110.7
"Slovakia","2011M12",101.3
"Slovakia","2012M01",101.0
"Slovakia","2012M02",107.6
"Slovakia","2012M03",119.2
"Slovakia","2012M04",112.4
"Slovakia","2012M05",118.4
"Slovakia","2012M06",113.1
"Slovakia","2012M07",104.6
"Slovakia","2012M08",107.0
"Slovakia","2012M09",119.0
"Slovakia","2012M10",128.8
"Slovakia","2012M11",124.5
"Slovakia","2012M12",98.0
"Slovakia","2013M01",109.4
"Slovakia","2013M02",109.8
"Slovakia","2013M03",115.2
"Slovakia","2013M04",117.5
"Slovakia","2013M05",114.5
"Slovakia","2013M06",109.6
"Slovakia","2013M07",100.6
"Slovakia","2013M08",103.4
"Slovakia","2013M09",120.2
"Slovakia","2013M10",125.6
"Slovakia","2013M11",124.8
"Slovakia","2013M12",100.6
"Slovakia","2014M01",112.1
"Slovakia","2014M02",114.6
"Slovakia","2014M03",120.6
"Slovakia","2014M04",118.7
"Slovakia","2014M05",120.1
"Slovakia","2014M06",117.3
"Slovakia","2014M07",107.7
"Slovakia","2014M08",102.0
"Slovakia","2014M09",119.6
"Slovakia","2014M10",131.8
"Slovakia","2014M11",123.5
"Slovakia","2014M12",108.6
"Slovakia","2015M01",117.0
"Slovakia","2015M02",117.1
"Slovakia","2015M03",130.4
"Slovakia","2015M04",121.8
"Slovakia","2015M05",120.8
"Slovakia","2015M06",127.0
"Slovakia","2015M07",118.9
"Slovakia","2015M08",106.1
"Slovakia","2015M09",129.1
"Slovakia","2015M10",135.1
"Slovakia","2015M11",132.9
"Slovakia","2015M12",110.0
"Slovakia","2016M01",117.0
"Slovakia","2016M02",126.2
"Slovakia","2016M03",127.5
"Slovakia","2016M04",128.2
"Slovakia","2016M05",128.9
"Slovakia","2016M06",130.6
"Slovakia","2016M07",103.2
"Slovakia","2016M08",121.9
"Slovakia","2016M09",129.6
"Slovakia","2016M10",135.0
"Slovakia","2016M11",136.4
"Slovakia","2016M12",115.6
"Slovakia","2017M01",122.4
"Slovakia","2017M02",126.8
"Slovakia","2017M03",140.7
"Slovakia","2017M04",121.4
"Slovakia","2017M05",131.8
"Slovakia","2017M06",128.9
"Slovakia","2017M07",108.8
"Slovakia","2017M08",121.6
"Slovakia","2017M09",131.0
"Slovakia","2017M10",139.3
"Slovakia","2017M11",141.8
"Slovakia","2017M12",113.7
"Slovakia","2018M01",123.1
"Slovakia","2018M02",124.4
"Slovakia","2018M03",131.9
"Slovakia","2018M04",123.5
"Slovakia","2018M05",131.6
"Slovakia","2018M06",130.7
"Slovakia","2018M07",110.1
"Slovakia","2018M08",123.5
"Slovakia","2018M09",128.0
"Slovakia","2018M10",139.7
"Slovakia","2018M11",136.0
"Slovakia","2018M12",110.2
"Slovakia","2019M01",122.6
"Slovakia","2019M02",121.1
"Slovakia","2019M03",132.9
"Slovakia","2019M04",121.3
"Slovakia","2019M05",127.3
"Slovakia","2019M06",118.8
"Slovakia","2019M07",105.2
"Slovakia","2019M08",104.4
"Slovakia","2019M09",119.2
"Slovakia","2019M10",125.8
"Slovakia","2019M11",120.7
"Slovakia","2019M12",97.7
"Slovakia","2020M01",118.4
"Slovakia","2020M02",117.7
"Slovakia","2020M03",108.0
"Slovakia","2020M04",71.6
"Slovakia","2020M05",84.2
"Slovakia","2020M06",107.2
"Slovakia","2020M07",102.1
"Slovakia","2020M08",104.2
"Slovakia","2020M09",118.9
"Slovakia","2020M10",125.7
"Slovakia","2020M11",126.7
"Slovakia","2020M12",106.8
"Slovakia","2021M01",113.8
"Slovakia","2021M02",119.2
"Slovakia","2021M03",133.1
"Slovakia","2021M04",120.1
"Slovakia","2021M05",118.3
"Slovakia","2021M06",124.8
"Slovakia","2021M07",110.2
"Slovakia","2021M08",107.7
"Slovakia","2021M09",114.5
"Slovakia","2021M10",123.6
"Slovakia","2021M11",131.1
"Slovakia","2021M12",113.7
"Slovakia","2022M01",118.3
"Slovakia","2022M02",118.7
"Slovakia","2022M03",123.5
"Slovakia","2022M04",111.1
"Slovakia","2022M05",123.3
"Slovakia","2022M06",117.9
"Slovakia","2022M07",100.6
"Slovakia","2022M08",105.9
"Slovakia","2022M09",111.1
"Slovakia","2022M10",114.9
"Slovakia","2022M11",120.2
"Slovakia","2022M12",100.2
"Slovakia","2023M01",113.4
"Slovakia","2023M02",123.5
"Slovakia","2023M03",134.7
"Slovakia","2023M04",112.8
"Slovakia","2023M05",124.8
"Slovakia","2023M06",126.0
"Slovakia","2023M07",98.7
"Slovakia","2023M08",107.1
"Slovakia","2023M09",115.5
"Slovakia","2023M10",128.7
"Slovakia","2023M11",125.5
"Slovakia","2023M12",108.1
"Slovakia","2024M01",115.7
"Slovakia","2024M02",119.2
"Slovakia","2024M03",118.8
"Slovakia","2024M04",119.8
"Slovakia","2024M05",122.5
"Slovakia","2024M06",119.5
"Slovakia","2024M07",105.2
"Slovakia","2024M08",107.8
