"Price Indices by Country and Month"

"Country","Month","Consumer price index, 2010=100"
"Monaco","2002M03",..
"Monaco","2002M04",..
"Monaco","2002M05",..
"Monaco","2002M06",..
"Monaco","2002M07",..
"Monaco","2002M08",..
"Monaco","2002M09",..
"Monaco","2002M10",..
"Monaco","2002M11",..
"Monaco","2002M12",..
"Monaco","2003M01",..
"Monaco","2003M02",..
"Monaco","2003M03",..
"Monaco","2003M04",..
"Monaco","2003M05",..
"Monaco","2003M06",..
"Monaco","2003M07",..
"Monaco","2003M08",..
"Monaco","2003M09",..
"Monaco","2003M10",..
"Monaco","2003M11",..
"Monaco","2003M12",..
"Monaco","2004M01",..
"Monaco","2004M02",..
"Monaco","2004M03",..
"Monaco","2004M04",..
"Monaco","2004M05",..
"Monaco","2004M06",..
"Monaco","2004M07",..
"Monaco","2004M08",..
"Monaco","2004M09",..
"Monaco","2004M10",..
"Monaco","2004M11",..
"Monaco","2004M12",..
"Monaco","2005M01",..
"Monaco","2005M02",..
"Monaco","2005M03",..
"Monaco","2005M04",..
"Monaco","2005M05",..
"Monaco","2005M06",..
"Monaco","2005M07",..
"Monaco","2005M08",..
"Monaco","2005M09",..
"Monaco","2005M10",..
"Monaco","2005M11",..
"Monaco","2005M12",..
"Monaco","2006M01",..
"Monaco","2006M02",..
"Monaco","2006M03",..
"Monaco","2006M04",..
"Monaco","2006M05",..
"Monaco","2006M06",..
"Monaco","2006M07",..
"Monaco","2006M08",..
"Monaco","2006M09",..
"Monaco","2006M10",..
"Monaco","2006M11",..
"Monaco","2006M12",..
"Monaco","2007M01",..
"Monaco","2007M02",..
"Monaco","2007M03",..
"Monaco","2007M04",..
"Monaco","2007M05",..
"Monaco","2007M06",..
"Monaco","2007M07",..
"Monaco","2007M08",..
"Monaco","2007M09",..
"Monaco","2007M10",..
"Monaco","2007M11",..
"Monaco","2007M12",..
"Monaco","2008M01",..
"Monaco","2008M02",..
"Monaco","2008M03",..
"Monaco","2008M04",..
"Monaco","2008M05",..
"Monaco","2008M06",..
"Monaco","2008M07",..
"Monaco","2008M08",..
"Monaco","2008M09",..
"Monaco","2008M10",..
"Monaco","2008M11",..
"Monaco","2008M12",..
"Monaco","2009M01",..
"Monaco","2009M02",..
"Monaco","2009M03",..
"Monaco","2009M04",..
"Monaco","2009M05",..
"Monaco","2009M06",..
"Monaco","2009M07",..
"Monaco","2009M08",..
"Monaco","2009M09",..
"Monaco","2009M10",..
"Monaco","2009M11",..
"Monaco","2009M12",..
"Monaco","2010M01",..
"Monaco","2010M02",..
"Monaco","2010M03",..
"Monaco","2010M04",..
"Monaco","2010M05",..
"Monaco","2010M06",..
"Monaco","2010M07",..
"Monaco","2010M08",..
"Monaco","2010M09",..
"Monaco","2010M10",..
"Monaco","2010M11",..
"Monaco","2010M12",..
"Monaco","2011M01",..
"Monaco","2011M02",..
"Monaco","2011M03",..
"Monaco","2011M04",..
"Monaco","2011M05",..
"Monaco","2011M06",..
"Monaco","2011M07",..
"Monaco","2011M08",..
"Monaco","2011M09",..
"Monaco","2011M10",..
"Monaco","2011M11",..
"Monaco","2011M12",..
"Monaco","2012M01",..
"Monaco","2012M02",..
"Monaco","2012M03",..
"Monaco","2012M04",..
"Monaco","2012M05",..
"Monaco","2012M06",..
"Monaco","2012M07",..
"Monaco","2012M08",..
"Monaco","2012M09",..
"Monaco","2012M10",..
"Monaco","2012M11",..
"Monaco","2012M12",..
"Monaco","2013M01",..
"Monaco","2013M02",..
"Monaco","2013M03",..
"Monaco","2013M04",..
"Monaco","2013M05",..
"Monaco","2013M06",..
"Monaco","2013M07",..
"Monaco","2013M08",..
"Monaco","2013M09",..
"Monaco","2013M10",..
"Monaco","2013M11",..
"Monaco","2013M12",..
"Monaco","2014M01",..
"Monaco","2014M02",..
"Monaco","2014M03",..
"Monaco","2014M04",..
"Monaco","2014M05",..
"Monaco","2014M06",..
"Monaco","2014M07",..
"Monaco","2014M08",..
"Monaco","2014M09",..
"Monaco","2014M10",..
"Monaco","2014M11",..
"Monaco","2014M12",..
"Monaco","2015M01",..
"Monaco","2015M02",..
"Monaco","2015M03",..
"Monaco","2015M04",..
"Monaco","2015M05",..
"Monaco","2015M06",..
"Monaco","2015M07",..
"Monaco","2015M08",..
"Monaco","2015M09",..
"Monaco","2015M10",..
"Monaco","2015M11",..
"Monaco","2015M12",..
"Monaco","2016M01",..
"Monaco","2016M02",..
"Monaco","2016M03",..
"Monaco","2016M04",..
"Monaco","2016M05",..
"Monaco","2016M06",..
"Monaco","2016M07",..
"Monaco","2016M08",..
"Monaco","2016M09",..
"Monaco","2016M10",..
"Monaco","2016M11",..
"Monaco","2016M12",..
"Monaco","2017M01",..
"Monaco","2017M02",..
"Monaco","2017M03",..
"Monaco","2017M04",..
"Monaco","2017M05",..
"Monaco","2017M06",..
"Monaco","2017M07",..
"Monaco","2017M08",..
"Monaco","2017M09",..
"Monaco","2017M10",..
"Monaco","2017M11",..
"Monaco","2017M12",..
"Monaco","2018M01",..
"Monaco","2018M02",..
"Monaco","2018M03",..
"Monaco","2018M04",..
"Monaco","2018M05",..
"Monaco","2018M06",..
"Monaco","2018M07",..
"Monaco","2018M08",..
"Monaco","2018M09",..
"Monaco","2018M10",..
"Monaco","2018M11",..
"Monaco","2018M12",..
"Monaco","2019M01",..
"Monaco","2019M02",..
"Monaco","2019M03",..
"Monaco","2019M04",..
"Monaco","2019M05",..
"Monaco","2019M06",..
"Monaco","2019M07",..
"Monaco","2019M08",..
"Monaco","2019M09",..
"Monaco","2019M10",..
"Monaco","2019M11",..
"Monaco","2019M12",..
"Monaco","2020M01",..
"Monaco","2020M02",..
"Monaco","2020M03",..
"Monaco","2020M04",..
"Monaco","2020M05",..
"Monaco","2020M06",..
"Monaco","2020M07",..
"Monaco","2020M08",..
"Monaco","2020M09",..
"Monaco","2020M10",..
"Monaco","2020M11",..
"Monaco","2020M12",..
"Monaco","2021M01",..
"Monaco","2021M02",..
"Monaco","2021M03",..
"Monaco","2021M04",..
"Monaco","2021M05",..
"Monaco","2021M06",..
"Monaco","2021M07",..
"Monaco","2021M08",..
"Monaco","2021M09",..
"Monaco","2021M10",..
"Monaco","2021M11",..
"Monaco","2021M12",..
"Monaco","2022M01",..
"Monaco","2022M02",..
"Monaco","2022M03",..
"Monaco","2022M04",..
"Monaco","2022M05",..
"Monaco","2022M06",..
"Monaco","2022M07",..
"Monaco","2022M08",..
"Monaco","2022M09",..
"Monaco","2022M10",..
"Monaco","2022M11",..
"Monaco","2022M12",..
"Monaco","2023M01",..
"Monaco","2023M02",..
"Monaco","2023M03",..
"Monaco","2023M04",..
"Monaco","2023M05",..
"Monaco","2023M06",..
"Monaco","2023M07",..
"Monaco","2023M08",..
"Monaco","2023M09",..
"Monaco","2023M10",..
"Monaco","2023M11",..
"Monaco","2023M12",..
"Monaco","2024M01",..
"Monaco","2024M02",..
"Monaco","2024M03",..
"Monaco","2024M04",..
"Monaco","2024M05",..
"Monaco","2024M06",..
"Monaco","2024M07",..
"Monaco","2024M08",..
"Monaco","2024M09",..
"Monaco","2024M10",..
"Monaco","2024M11",..
"Monaco","2024M12",..
"Montenegro","2000M01",46.7
"Montenegro","2000M02",47.2
"Montenegro","2000M03",48.0
"Montenegro","2000M04",49.5
"Montenegro","2000M05",50.3
"Montenegro","2000M06",50.2
"Montenegro","2000M07",50.9
"Montenegro","2000M08",51.5
"Montenegro","2000M09",52.2
"Montenegro","2000M10",52.7
"Montenegro","2000M11",54.0
"Montenegro","2000M12",54.4
"Montenegro","2001M01",57.0
"Montenegro","2001M02",58.0
"Montenegro","2001M03",58.4
"Montenegro","2001M04",58.9
"Montenegro","2001M05",60.0
"Montenegro","2001M06",61.8
"Montenegro","2001M07",62.0
"Montenegro","2001M08",63.7
"Montenegro","2001M09",64.5
"Montenegro","2001M10",64.8
"Montenegro","2001M11",67.2
"Montenegro","2001M12",68.9
"Montenegro","2002M01",69.8
"Montenegro","2002M02",70.7
"Montenegro","2002M03",71.3
"Montenegro","2002M04",72.8
"Montenegro","2002M05",74.0
"Montenegro","2002M06",74.6
"Montenegro","2002M07",73.8
"Montenegro","2002M08",74.1
"Montenegro","2002M09",74.8
"Montenegro","2002M10",75.0
"Montenegro","2002M11",75.0
"Montenegro","2002M12",75.4
"Montenegro","2003M01",75.8
"Montenegro","2003M02",75.9
"Montenegro","2003M03",76.0
"Montenegro","2003M04",78.4
"Montenegro","2003M05",78.5
"Montenegro","2003M06",79.6
"Montenegro","2003M07",78.9
"Montenegro","2003M08",79.1
"Montenegro","2003M09",79.5
"Montenegro","2003M10",79.6
"Montenegro","2003M11",79.7
"Montenegro","2003M12",79.9
"Montenegro","2004M01",80.0
"Montenegro","2004M02",80.2
"Montenegro","2004M03",80.3
"Montenegro","2004M04",80.3
"Montenegro","2004M05",80.6
"Montenegro","2004M06",80.1
"Montenegro","2004M07",79.5
"Montenegro","2004M08",79.6
"Montenegro","2004M09",79.6
"Montenegro","2004M10",79.9
"Montenegro","2004M11",79.9
"Montenegro","2004M12",81.2
"Montenegro","2005M01",81.3
"Montenegro","2005M02",81.4
"Montenegro","2005M03",81.5
"Montenegro","2005M04",82.0
"Montenegro","2005M05",82.4
"Montenegro","2005M06",82.7
"Montenegro","2005M07",81.9
"Montenegro","2005M08",82.0
"Montenegro","2005M09",82.4
"Montenegro","2005M10",82.6
"Montenegro","2005M11",83.1
"Montenegro","2005M12",83.3
"Montenegro","2006M01",83.5
"Montenegro","2006M02",83.8
"Montenegro","2006M03",83.9
"Montenegro","2006M04",84.5
"Montenegro","2006M05",85.1
"Montenegro","2006M06",85.2
"Montenegro","2006M07",84.2
"Montenegro","2006M08",84.5
"Montenegro","2006M09",84.7
"Montenegro","2006M10",85.1
"Montenegro","2006M11",85.3
"Montenegro","2006M12",85.6
"Montenegro","2007M01",85.9
"Montenegro","2007M02",86.0
"Montenegro","2007M03",86.1
"Montenegro","2007M04",86.5
"Montenegro","2007M05",87.0
"Montenegro","2007M06",86.5
"Montenegro","2007M07",88.0
"Montenegro","2007M08",88.4
"Montenegro","2007M09",90.3
"Montenegro","2007M10",90.9
"Montenegro","2007M11",91.8
"Montenegro","2007M12",92.1
"Montenegro","2008M01",93.4
"Montenegro","2008M02",93.5
"Montenegro","2008M03",93.9
"Montenegro","2008M04",95.0
"Montenegro","2008M05",95.9
"Montenegro","2008M06",97.2
"Montenegro","2008M07",96.7
"Montenegro","2008M08",96.4
"Montenegro","2008M09",97.4
"Montenegro","2008M10",97.4
"Montenegro","2008M11",97.2
"Montenegro","2008M12",98.1
"Montenegro","2009M01",98.0
"Montenegro","2009M02",98.6
"Montenegro","2009M03",99.0
"Montenegro","2009M04",99.6
"Montenegro","2009M05",99.8
"Montenegro","2009M06",99.4
"Montenegro","2009M07",98.9
"Montenegro","2009M08",100.0
"Montenegro","2009M09",99.6
"Montenegro","2009M10",99.6
"Montenegro","2009M11",99.8
"Montenegro","2009M12",99.9
"Montenegro","2010M01",99.7
"Montenegro","2010M02",99.7
"Montenegro","2010M03",100.0
"Montenegro","2010M04",100.1
"Montenegro","2010M05",100.0
"Montenegro","2010M06",99.7
"Montenegro","2010M07",99.8
"Montenegro","2010M08",99.9
"Montenegro","2010M09",100.0
"Montenegro","2010M10",100.2
"Montenegro","2010M11",100.4
"Montenegro","2010M12",100.5
"Montenegro","2011M01",100.8
"Montenegro","2011M02",101.7
"Montenegro","2011M03",103.7
"Montenegro","2011M04",103.7
"Montenegro","2011M05",103.7
"Montenegro","2011M06",103.5
"Montenegro","2011M07",103.2
"Montenegro","2011M08",104.1
"Montenegro","2011M09",104.1
"Montenegro","2011M10",104.4
"Montenegro","2011M11",104.3
"Montenegro","2011M12",104.2
"Montenegro","2012M01",104.9
"Montenegro","2012M02",106.0
"Montenegro","2012M03",106.4
"Montenegro","2012M04",106.9
"Montenegro","2012M05",107.3
"Montenegro","2012M06",107.5
"Montenegro","2012M07",107.7
"Montenegro","2012M08",108.2
"Montenegro","2012M09",108.7
"Montenegro","2012M10",109.9
"Montenegro","2012M11",109.8
"Montenegro","2012M12",109.4
"Montenegro","2013M01",109.4
"Montenegro","2013M02",109.5
"Montenegro","2013M03",110.0
"Montenegro","2013M04",110.3
"Montenegro","2013M05",110.6
"Montenegro","2013M06",109.8
"Montenegro","2013M07",110.6
"Montenegro","2013M08",110.5
"Montenegro","2013M09",110.6
"Montenegro","2013M10",110.5
"Montenegro","2013M11",109.8
"Montenegro","2013M12",109.8
"Montenegro","2014M01",108.9
"Montenegro","2014M02",108.9
"Montenegro","2014M03",109.0
"Montenegro","2014M04",108.8
"Montenegro","2014M05",109.2
"Montenegro","2014M06",109.7
"Montenegro","2014M07",109.2
"Montenegro","2014M08",109.3
"Montenegro","2014M09",109.8
"Montenegro","2014M10",109.9
"Montenegro","2014M11",109.8
"Montenegro","2014M12",109.4
"Montenegro","2015M01",109.2
"Montenegro","2015M02",109.5
"Montenegro","2015M03",110.7
"Montenegro","2015M04",111.1
"Montenegro","2015M05",111.7
"Montenegro","2015M06",111.8
"Montenegro","2015M07",111.3
"Montenegro","2015M08",111.4
"Montenegro","2015M09",111.8
"Montenegro","2015M10",111.6
"Montenegro","2015M11",111.4
"Montenegro","2015M12",111.0
"Montenegro","2016M01",110.2
"Montenegro","2016M02",109.8
"Montenegro","2016M03",109.7
"Montenegro","2016M04",110.2
"Montenegro","2016M05",110.4
"Montenegro","2016M06",110.4
"Montenegro","2016M07",110.3
"Montenegro","2016M08",110.4
"Montenegro","2016M09",111.4
"Montenegro","2016M10",111.8
"Montenegro","2016M11",111.9
"Montenegro","2016M12",112.1
"Montenegro","2017M01",112.4
"Montenegro","2017M02",112.6
"Montenegro","2017M03",112.7
"Montenegro","2017M04",112.8
"Montenegro","2017M05",112.8
"Montenegro","2017M06",112.7
"Montenegro","2017M07",113.0
"Montenegro","2017M08",113.6
"Montenegro","2017M09",114.6
"Montenegro","2017M10",114.4
"Montenegro","2017M11",114.5
"Montenegro","2017M12",114.2
"Montenegro","2018M01",115.4
"Montenegro","2018M02",115.7
"Montenegro","2018M03",115.9
"Montenegro","2018M04",116.0
"Montenegro","2018M05",116.4
"Montenegro","2018M06",116.6
"Montenegro","2018M07",116.8
"Montenegro","2018M08",116.7
"Montenegro","2018M09",116.8
"Montenegro","2018M10",116.6
"Montenegro","2018M11",116.8
"Montenegro","2018M12",116.1
"Montenegro","2019M01",115.7
"Montenegro","2019M02",116.2
"Montenegro","2019M03",116.9
"Montenegro","2019M04",117.1
"Montenegro","2019M05",117.3
"Montenegro","2019M06",116.4
"Montenegro","2019M07",116.4
"Montenegro","2019M08",116.4
"Montenegro","2019M09",116.6
"Montenegro","2019M10",117.2
"Montenegro","2019M11",117.4
"Montenegro","2019M12",117.3
"Montenegro","2020M01",117.4
"Montenegro","2020M02",117.2
"Montenegro","2020M03",116.9
"Montenegro","2020M04",116.0
"Montenegro","2020M05",116.1
"Montenegro","2020M06",116.2
"Montenegro","2020M07",115.8
"Montenegro","2020M08",115.9
"Montenegro","2020M09",116.7
"Montenegro","2020M10",116.5
"Montenegro","2020M11",116.2
"Montenegro","2020M12",116.3
"Montenegro","2021M01",116.6
"Montenegro","2021M02",117.1
"Montenegro","2021M03",117.8
"Montenegro","2021M04",118.5
"Montenegro","2021M05",118.9
"Montenegro","2021M06",119.0
"Montenegro","2021M07",119.4
"Montenegro","2021M08",119.5
"Montenegro","2021M09",120.1
"Montenegro","2021M10",120.9
"Montenegro","2021M11",121.3
"Montenegro","2021M12",121.6
"Montenegro","2022M01",123.2
"Montenegro","2022M02",125.0
"Montenegro","2022M03",129.3
"Montenegro","2022M04",131.8
"Montenegro","2022M05",132.8
"Montenegro","2022M06",135.2
"Montenegro","2022M07",137.2
"Montenegro","2022M08",137.4
"Montenegro","2022M09",139.3
"Montenegro","2022M10",141.3
"Montenegro","2022M11",142.5
"Montenegro","2022M12",142.6
"Montenegro","2023M01",143.2
"Montenegro","2023M02",143.9
"Montenegro","2023M03",142.9
"Montenegro","2023M04",143.2
"Montenegro","2023M05",143.9
"Montenegro","2023M06",145.3
"Montenegro","2023M07",146.7
"Montenegro","2023M08",149.2
"Montenegro","2023M09",150.3
"Montenegro","2023M10",149.9
"Montenegro","2023M11",149.4
"Montenegro","2023M12",148.7
"Montenegro","2024M01",149.4
"Montenegro","2024M02",150.1
"Montenegro","2024M03",150.8
"Montenegro","2024M04",150.9
"Montenegro","2024M05",151.1
"Montenegro","2024M06",151.2
"Montenegro","2024M07",151.8
"Montenegro","2024M08",152.4
"Montenegro","2024M09",151.7
"Montenegro","2024M10",151.7
"Montenegro","2024M11",152.0
"Montenegro","2024M12",151.8
"Netherlands","2000M01",80.3
"Netherlands","2000M02",80.8
"Netherlands","2000M03",81.5
"Netherlands","2000M04",81.6
"Netherlands","2000M05",81.9
"Netherlands","2000M06",81.8
"Netherlands","2000M07",81.6
"Netherlands","2000M08",82.0
"Netherlands","2000M09",83.0
"Netherlands","2000M10",83.1
"Netherlands","2000M11",83.1
"Netherlands","2000M12",82.6
"Netherlands","2001M01",83.3
"Netherlands","2001M02",84.0
"Netherlands","2001M03",84.8
"Netherlands","2001M04",85.3
"Netherlands","2001M05",85.6
"Netherlands","2001M06",85.3
"Netherlands","2001M07",85.1
"Netherlands","2001M08",85.5
"Netherlands","2001M09",86.5
"Netherlands","2001M10",86.4
"Netherlands","2001M11",86.3
"Netherlands","2001M12",86.0
"Netherlands","2002M01",86.7
"Netherlands","2002M02",87.1
"Netherlands","2002M03",87.9
"Netherlands","2002M04",88.3
"Netherlands","2002M05",88.4
"Netherlands","2002M06",88.1
"Netherlands","2002M07",87.9
"Netherlands","2002M08",88.2
"Netherlands","2002M09",89.2
"Netherlands","2002M10",89.0
"Netherlands","2002M11",88.7
"Netherlands","2002M12",88.4
"Netherlands","2003M01",88.7
"Netherlands","2003M02",89.3
"Netherlands","2003M03",90.1
"Netherlands","2003M04",90.2
"Netherlands","2003M05",90.1
"Netherlands","2003M06",89.7
"Netherlands","2003M07",89.8
"Netherlands","2003M08",90.1
"Netherlands","2003M09",91.0
"Netherlands","2003M10",90.7
"Netherlands","2003M11",90.5
"Netherlands","2003M12",89.9
"Netherlands","2004M01",89.9
"Netherlands","2004M02",90.3
"Netherlands","2004M03",91.1
"Netherlands","2004M04",91.4
"Netherlands","2004M05",91.6
"Netherlands","2004M06",91.0
"Netherlands","2004M07",90.8
"Netherlands","2004M08",91.1
"Netherlands","2004M09",91.9
"Netherlands","2004M10",92.0
"Netherlands","2004M11",91.7
"Netherlands","2004M12",90.9
"Netherlands","2005M01",91.3
"Netherlands","2005M02",91.8
"Netherlands","2005M03",92.7
"Netherlands","2005M04",92.8
"Netherlands","2005M05",92.8
"Netherlands","2005M06",92.5
"Netherlands","2005M07",92.3
"Netherlands","2005M08",92.8
"Netherlands","2005M09",93.6
"Netherlands","2005M10",93.5
"Netherlands","2005M11",93.3
"Netherlands","2005M12",92.8
"Netherlands","2006M01",92.5
"Netherlands","2006M02",92.8
"Netherlands","2006M03",93.6
"Netherlands","2006M04",94.0
"Netherlands","2006M05",94.1
"Netherlands","2006M06",93.7
"Netherlands","2006M07",93.6
"Netherlands","2006M08",94.0
"Netherlands","2006M09",94.4
"Netherlands","2006M10",94.2
"Netherlands","2006M11",94.0
"Netherlands","2006M12",93.7
"Netherlands","2007M01",93.8
"Netherlands","2007M02",94.2
"Netherlands","2007M03",95.2
"Netherlands","2007M04",95.7
"Netherlands","2007M05",95.8
"Netherlands","2007M06",95.4
"Netherlands","2007M07",94.9
"Netherlands","2007M08",95.1
"Netherlands","2007M09",95.6
"Netherlands","2007M10",95.7
"Netherlands","2007M11",95.8
"Netherlands","2007M12",95.4
"Netherlands","2008M01",95.7
"Netherlands","2008M02",96.3
"Netherlands","2008M03",97.3
"Netherlands","2008M04",97.6
"Netherlands","2008M05",98.0
"Netherlands","2008M06",97.8
"Netherlands","2008M07",98.0
"Netherlands","2008M08",98.1
"Netherlands","2008M09",98.6
"Netherlands","2008M10",98.3
"Netherlands","2008M11",98.0
"Netherlands","2008M12",97.3
"Netherlands","2009M01",97.5
"Netherlands","2009M02",98.2
"Netherlands","2009M03",99.2
"Netherlands","2009M04",99.4
"Netherlands","2009M05",99.5
"Netherlands","2009M06",99.2
"Netherlands","2009M07",98.1
"Netherlands","2009M08",98.4
"Netherlands","2009M09",98.9
"Netherlands","2009M10",99.0
"Netherlands","2009M11",98.9
"Netherlands","2009M12",98.4
"Netherlands","2010M01",98.3
"Netherlands","2010M02",99.0
"Netherlands","2010M03",100.2
"Netherlands","2010M04",100.5
"Netherlands","2010M05",100.5
"Netherlands","2010M06",100.0
"Netherlands","2010M07",99.7
"Netherlands","2010M08",99.9
"Netherlands","2010M09",100.5
"Netherlands","2010M10",100.6
"Netherlands","2010M11",100.5
"Netherlands","2010M12",100.2
"Netherlands","2011M01",100.1
"Netherlands","2011M02",100.9
"Netherlands","2011M03",102.0
"Netherlands","2011M04",102.6
"Netherlands","2011M05",102.7
"Netherlands","2011M06",102.2
"Netherlands","2011M07",102.7
"Netherlands","2011M08",102.8
"Netherlands","2011M09",103.2
"Netherlands","2011M10",103.2
"Netherlands","2011M11",102.9
"Netherlands","2011M12",102.7
"Netherlands","2012M01",102.6
"Netherlands","2012M02",103.4
"Netherlands","2012M03",104.6
"Netherlands","2012M04",105.0
"Netherlands","2012M05",104.8
"Netherlands","2012M06",104.4
"Netherlands","2012M07",105.0
"Netherlands","2012M08",105.2
"Netherlands","2012M09",105.6
"Netherlands","2012M10",106.2
"Netherlands","2012M11",105.8
"Netherlands","2012M12",105.6
"Netherlands","2013M01",105.7
"Netherlands","2013M02",106.5
"Netherlands","2013M03",107.6
"Netherlands","2013M04",107.7
"Netherlands","2013M05",107.8
"Netherlands","2013M06",107.4
"Netherlands","2013M07",108.3
"Netherlands","2013M08",108.1
"Netherlands","2013M09",108.2
"Netherlands","2013M10",107.9
"Netherlands","2013M11",107.3
"Netherlands","2013M12",107.4
"Netherlands","2014M01",107.2
"Netherlands","2014M02",107.6
"Netherlands","2014M03",108.5
"Netherlands","2014M04",109.0
"Netherlands","2014M05",108.6
"Netherlands","2014M06",108.4
"Netherlands","2014M07",109.2
"Netherlands","2014M08",109.2
"Netherlands","2014M09",109.1
"Netherlands","2014M10",109.0
"Netherlands","2014M11",108.4
"Netherlands","2014M12",108.2
"Netherlands","2015M01",107.2
"Netherlands","2015M02",107.8
"Netherlands","2015M03",108.9
"Netherlands","2015M04",109.6
"Netherlands","2015M05",109.8
"Netherlands","2015M06",109.4
"Netherlands","2015M07",110.3
"Netherlands","2015M08",109.9
"Netherlands","2015M09",109.7
"Netherlands","2015M10",109.6
"Netherlands","2015M11",109.0
"Netherlands","2015M12",108.9
"Netherlands","2016M01",107.8
"Netherlands","2016M02",108.4
"Netherlands","2016M03",109.5
"Netherlands","2016M04",109.6
"Netherlands","2016M05",109.8
"Netherlands","2016M06",109.5
"Netherlands","2016M07",110.0
"Netherlands","2016M08",110.1
"Netherlands","2016M09",109.8
"Netherlands","2016M10",110.1
"Netherlands","2016M11",109.7
"Netherlands","2016M12",110.0
"Netherlands","2017M01",109.6
"Netherlands","2017M02",110.4
"Netherlands","2017M03",110.8
"Netherlands","2017M04",111.4
"Netherlands","2017M05",111.0
"Netherlands","2017M06",110.7
"Netherlands","2017M07",111.5
"Netherlands","2017M08",111.7
"Netherlands","2017M09",111.4
"Netherlands","2017M10",111.6
"Netherlands","2017M11",111.4
"Netherlands","2017M12",111.3
"Netherlands","2018M01",111.2
"Netherlands","2018M02",111.7
"Netherlands","2018M03",111.9
"Netherlands","2018M04",112.6
"Netherlands","2018M05",112.9
"Netherlands","2018M06",112.6
"Netherlands","2018M07",113.9
"Netherlands","2018M08",114.0
"Netherlands","2018M09",113.5
"Netherlands","2018M10",113.9
"Netherlands","2018M11",113.6
"Netherlands","2018M12",113.5
"Netherlands","2019M01",113.6
"Netherlands","2019M02",114.6
"Netherlands","2019M03",115.0
"Netherlands","2019M04",115.8
"Netherlands","2019M05",115.7
"Netherlands","2019M06",115.6
"Netherlands","2019M07",116.7
"Netherlands","2019M08",117.2
"Netherlands","2019M09",116.5
"Netherlands","2019M10",117.0
"Netherlands","2019M11",116.5
"Netherlands","2019M12",116.6
"Netherlands","2020M01",115.7
"Netherlands","2020M02",116.4
"Netherlands","2020M03",116.7
"Netherlands","2020M04",117.2
"Netherlands","2020M05",117.0
"Netherlands","2020M06",117.4
"Netherlands","2020M07",118.7
"Netherlands","2020M08",118.1
"Netherlands","2020M09",117.8
"Netherlands","2020M10",118.4
"Netherlands","2020M11",117.5
"Netherlands","2020M12",117.8
"Netherlands","2021M01",117.5
"Netherlands","2021M02",118.5
"Netherlands","2021M03",118.9
"Netherlands","2021M04",119.4
"Netherlands","2021M05",119.5
"Netherlands","2021M06",119.7
"Netherlands","2021M07",120.4
"Netherlands","2021M08",120.9
"Netherlands","2021M09",121.0
"Netherlands","2021M10",122.5
"Netherlands","2021M11",123.6
"Netherlands","2021M12",124.5
"Netherlands","2022M01",125.0
"Netherlands","2022M02",125.9
"Netherlands","2022M03",130.4
"Netherlands","2022M04",130.8
"Netherlands","2022M05",130.0
"Netherlands","2022M06",130.0
"Netherlands","2022M07",132.7
"Netherlands","2022M08",135.3
"Netherlands","2022M09",138.5
"Netherlands","2022M10",140.0
"Netherlands","2022M11",135.8
"Netherlands","2022M12",136.4
"Netherlands","2023M01",134.5
"Netherlands","2023M02",135.9
"Netherlands","2023M03",136.2
"Netherlands","2023M04",137.6
"Netherlands","2023M05",137.8
"Netherlands","2023M06",137.4
"Netherlands","2023M07",138.8
"Netherlands","2023M08",139.4
"Netherlands","2023M09",138.8
"Netherlands","2023M10",139.5
"Netherlands","2023M11",138.0
"Netherlands","2023M12",138.1
"Netherlands","2024M01",138.8
"Netherlands","2024M02",139.7
"Netherlands","2024M03",140.4
"Netherlands","2024M04",141.3
"Netherlands","2024M05",141.6
"Netherlands","2024M06",141.8
"Netherlands","2024M07",143.9
"Netherlands","2024M08",144.4
"Netherlands","2024M09",143.7
"Netherlands","2024M10",144.4
"Netherlands","2024M11",143.6
"Netherlands","2024M12",143.7
"North Macedonia","2000M01",77.6
"North Macedonia","2000M02",78.3
"North Macedonia","2000M03",77.7
"North Macedonia","2000M04",80.9
"North Macedonia","2000M05",81.2
"North Macedonia","2000M06",80.2
"North Macedonia","2000M07",79.6
"North Macedonia","2000M08",79.3
"North Macedonia","2000M09",80.0
"North Macedonia","2000M10",80.4
"North Macedonia","2000M11",81.7
"North Macedonia","2000M12",82.1
"North Macedonia","2001M01",81.8
"North Macedonia","2001M02",82.9
"North Macedonia","2001M03",83.0
"North Macedonia","2001M04",83.7
"North Macedonia","2001M05",84.1
"North Macedonia","2001M06",85.8
"North Macedonia","2001M07",84.4
"North Macedonia","2001M08",84.5
"North Macedonia","2001M09",84.4
"North Macedonia","2001M10",84.3
"North Macedonia","2001M11",84.8
"North Macedonia","2001M12",85.0
"North Macedonia","2002M01",85.9
"North Macedonia","2002M02",86.0
"North Macedonia","2002M03",86.4
"North Macedonia","2002M04",87.0
"North Macedonia","2002M05",87.3
"North Macedonia","2002M06",86.3
"North Macedonia","2002M07",84.9
"North Macedonia","2002M08",85.0
"North Macedonia","2002M09",85.4
"North Macedonia","2002M10",85.8
"North Macedonia","2002M11",86.0
"North Macedonia","2002M12",85.9
"North Macedonia","2003M01",86.3
"North Macedonia","2003M02",85.8
"North Macedonia","2003M03",85.8
"North Macedonia","2003M04",87.0
"North Macedonia","2003M05",87.4
"North Macedonia","2003M06",86.7
"North Macedonia","2003M07",86.5
"North Macedonia","2003M08",86.6
"North Macedonia","2003M09",86.8
"North Macedonia","2003M10",86.8
"North Macedonia","2003M11",87.4
