"Exchange Rate (XR) by Country, Indicator and Month"

"Country","Month","Exchange Rate, NCU per Euro"
"Sweden","2022M10",10.9503
"Sweden","2022M11",10.8798
"Sweden","2022M12",10.9859
"Sweden","2023M01",11.2051
"Sweden","2023M02",11.1725
"Sweden","2023M03",11.2276
"Sweden","2023M04",11.3370
"Sweden","2023M05",11.3697
"Sweden","2023M06",11.6766
"Sweden","2023M07",11.6343
"Sweden","2023M08",11.8117
"Sweden","2023M09",11.8417
"Sweden","2023M10",11.6472
"Sweden","2023M11",11.5475
"Sweden","2023M12",11.2028
"Sweden","2024M01",11.2834
"Sweden","2024M02",11.2500
"Sweden","2024M03",11.3054
"Sweden","2024M04",11.5910
"Sweden","2024M05",11.6186
"Sweden","2024M06",11.2851
"Sweden","2024M07",11.5324
"Sweden","2024M08",11.4557
"Sweden","2024M09",11.3577
"Sweden","2024M10",11.4048
"Sweden","2024M11",11.5828
"Sweden","2024M12",11.5040
"Switzerland","2000M01",1.6103
"Switzerland","2000M02",1.6069
"Switzerland","2000M03",1.6042
"Switzerland","2000M04",1.5740
"Switzerland","2000M05",1.5562
"Switzerland","2000M06",1.5608
"Switzerland","2000M07",1.5505
"Switzerland","2000M08",1.5506
"Switzerland","2000M09",1.5307
"Switzerland","2000M10",1.5130
"Switzerland","2000M11",1.5216
"Switzerland","2000M12",1.5137
"Switzerland","2001M01",1.5291
"Switzerland","2001M02",1.5358
"Switzerland","2001M03",1.5355
"Switzerland","2001M04",1.5287
"Switzerland","2001M05",1.5334
"Switzerland","2001M06",1.5225
"Switzerland","2001M07",1.5135
"Switzerland","2001M08",1.5144
"Switzerland","2001M09",1.4913
"Switzerland","2001M10",1.4793
"Switzerland","2001M11",1.4663
"Switzerland","2001M12",1.4749
"Switzerland","2002M01",1.4745
"Switzerland","2002M02",1.4775
"Switzerland","2002M03",1.4678
"Switzerland","2002M04",1.4658
"Switzerland","2002M05",1.4572
"Switzerland","2002M06",1.4721
"Switzerland","2002M07",1.4624
"Switzerland","2002M08",1.4636
"Switzerland","2002M09",1.4649
"Switzerland","2002M10",1.4650
"Switzerland","2002M11",1.4673
"Switzerland","2002M12",1.4679
"Switzerland","2003M01",1.4621
"Switzerland","2003M02",1.4674
"Switzerland","2003M03",1.4695
"Switzerland","2003M04",1.4964
"Switzerland","2003M05",1.5155
"Switzerland","2003M06",1.5411
"Switzerland","2003M07",1.5476
"Switzerland","2003M08",1.5400
"Switzerland","2003M09",1.5474
"Switzerland","2003M10",1.5485
"Switzerland","2003M11",1.5590
"Switzerland","2003M12",1.5544
"Switzerland","2004M01",1.5657
"Switzerland","2004M02",1.5734
"Switzerland","2004M03",1.5670
"Switzerland","2004M04",1.5547
"Switzerland","2004M05",1.5400
"Switzerland","2004M06",1.5192
"Switzerland","2004M07",1.5270
"Switzerland","2004M08",1.5387
"Switzerland","2004M09",1.5431
"Switzerland","2004M10",1.5426
"Switzerland","2004M11",1.5216
"Switzerland","2004M12",1.5364
"Switzerland","2005M01",1.5469
"Switzerland","2005M02",1.5501
"Switzerland","2005M03",1.5494
"Switzerland","2005M04",1.5475
"Switzerland","2005M05",1.5449
"Switzerland","2005M06",1.5391
"Switzerland","2005M07",1.5578
"Switzerland","2005M08",1.5528
"Switzerland","2005M09",1.5496
"Switzerland","2005M10",1.5490
"Switzerland","2005M11",1.5449
"Switzerland","2005M12",1.5479
"Switzerland","2006M01",1.5494
"Switzerland","2006M02",1.5580
"Switzerland","2006M03",1.5691
"Switzerland","2006M04",1.5748
"Switzerland","2006M05",1.5564
"Switzerland","2006M06",1.5601
"Switzerland","2006M07",1.5687
"Switzerland","2006M08",1.5775
"Switzerland","2006M09",1.5841
"Switzerland","2006M10",1.5898
"Switzerland","2006M11",1.5922
"Switzerland","2006M12",1.5969
"Switzerland","2007M01",1.6155
"Switzerland","2007M02",1.6212
"Switzerland","2007M03",1.6124
"Switzerland","2007M04",1.6375
"Switzerland","2007M05",1.6506
"Switzerland","2007M06",1.6543
"Switzerland","2007M07",1.6567
"Switzerland","2007M08",1.6383
"Switzerland","2007M09",1.6475
"Switzerland","2007M10",1.6706
"Switzerland","2007M11",1.6485
"Switzerland","2007M12",1.6592
"Switzerland","2008M01",1.6203
"Switzerland","2008M02",1.6080
"Switzerland","2008M03",1.5720
"Switzerland","2008M04",1.5964
"Switzerland","2008M05",1.6247
"Switzerland","2008M06",1.6139
"Switzerland","2008M07",1.6193
"Switzerland","2008M08",1.6212
"Switzerland","2008M09",1.5942
"Switzerland","2008M10",1.5194
"Switzerland","2008M11",1.5162
"Switzerland","2008M12",1.5393
"Switzerland","2009M01",1.4935
"Switzerland","2009M02",1.4904
"Switzerland","2009M03",1.5083
"Switzerland","2009M04",1.5147
"Switzerland","2009M05",1.5118
"Switzerland","2009M06",1.5148
"Switzerland","2009M07",1.5202
"Switzerland","2009M08",1.5236
"Switzerland","2009M09",1.5148
"Switzerland","2009M10",1.5138
"Switzerland","2009M11",1.5105
"Switzerland","2009M12",1.5020
"Switzerland","2010M01",1.4765
"Switzerland","2010M02",1.4671
"Switzerland","2010M03",1.4482
"Switzerland","2010M04",1.4337
"Switzerland","2010M05",1.4181
"Switzerland","2010M06",1.3767
"Switzerland","2010M07",1.3460
"Switzerland","2010M08",1.3413
"Switzerland","2010M09",1.3089
"Switzerland","2010M10",1.3452
"Switzerland","2010M11",1.3442
"Switzerland","2010M12",1.2811
"Switzerland","2011M01",1.2779
"Switzerland","2011M02",1.2974
"Switzerland","2011M03",1.2867
"Switzerland","2011M04",1.2977
"Switzerland","2011M05",1.2537
"Switzerland","2011M06",1.2092
"Switzerland","2011M07",1.1766
"Switzerland","2011M08",1.1203
"Switzerland","2011M09",1.2005
"Switzerland","2011M10",1.2295
"Switzerland","2011M11",1.2307
"Switzerland","2011M12",1.2276
"Switzerland","2012M01",1.2108
"Switzerland","2012M02",1.2071
"Switzerland","2012M03",1.2061
"Switzerland","2012M04",1.2023
"Switzerland","2012M05",1.2012
"Switzerland","2012M06",1.2011
"Switzerland","2012M07",1.2011
"Switzerland","2012M08",1.2011
"Switzerland","2012M09",1.2089
"Switzerland","2012M10",1.2098
"Switzerland","2012M11",1.2052
"Switzerland","2012M12",1.2091
"Switzerland","2013M01",1.2288
"Switzerland","2013M02",1.2298
"Switzerland","2013M03",1.2266
"Switzerland","2013M04",1.2199
"Switzerland","2013M05",1.2418
"Switzerland","2013M06",1.2322
"Switzerland","2013M07",1.2366
"Switzerland","2013M08",1.2338
"Switzerland","2013M09",1.2338
"Switzerland","2013M10",1.2316
"Switzerland","2013M11",1.2316
"Switzerland","2013M12",1.2245
"Switzerland","2014M01",1.2317
"Switzerland","2014M02",1.2212
"Switzerland","2014M03",1.2177
"Switzerland","2014M04",1.2189
"Switzerland","2014M05",1.2204
"Switzerland","2014M06",1.2181
"Switzerland","2014M07",1.2150
"Switzerland","2014M08",1.2118
"Switzerland","2014M09",1.2076
"Switzerland","2014M10",1.2078
"Switzerland","2014M11",1.2027
"Switzerland","2014M12",1.2026
"Switzerland","2015M01",1.0940
"Switzerland","2015M02",1.0618
"Switzerland","2015M03",1.0608
"Switzerland","2015M04",1.0379
"Switzerland","2015M05",1.0391
"Switzerland","2015M06",1.0455
"Switzerland","2015M07",1.0492
"Switzerland","2015M08",1.0777
"Switzerland","2015M09",1.0913
"Switzerland","2015M10",1.0882
"Switzerland","2015M11",1.0833
"Switzerland","2015M12",1.0827
"Switzerland","2016M01",1.0941
"Switzerland","2016M02",1.1018
"Switzerland","2016M03",1.0920
"Switzerland","2016M04",1.0930
"Switzerland","2016M05",1.1059
"Switzerland","2016M06",1.0893
"Switzerland","2016M07",1.0867
"Switzerland","2016M08",1.0881
"Switzerland","2016M09",1.0919
"Switzerland","2016M10",1.0887
"Switzerland","2016M11",1.0758
"Switzerland","2016M12",1.0750
"Switzerland","2017M01",1.0713
"Switzerland","2017M02",1.0660
"Switzerland","2017M03",1.0706
"Switzerland","2017M04",1.0727
"Switzerland","2017M05",1.0904
"Switzerland","2017M06",1.0874
"Switzerland","2017M07",1.1059
"Switzerland","2017M08",1.1398
"Switzerland","2017M09",1.1470
"Switzerland","2017M10",1.1546
"Switzerland","2017M11",1.1640
"Switzerland","2017M12",1.1689
"Switzerland","2018M01",1.1723
"Switzerland","2018M02",1.1542
"Switzerland","2018M03",1.1685
"Switzerland","2018M04",1.1890
"Switzerland","2018M05",1.1780
"Switzerland","2018M06",1.1562
"Switzerland","2018M07",1.1622
"Switzerland","2018M08",1.1413
"Switzerland","2018M09",1.1286
"Switzerland","2018M10",1.1413
"Switzerland","2018M11",1.1377
"Switzerland","2018M12",1.1293
"Switzerland","2019M01",1.1297
"Switzerland","2019M02",1.1368
"Switzerland","2019M03",1.1311
"Switzerland","2019M04",1.1319
"Switzerland","2019M05",1.1304
"Switzerland","2019M06",1.1167
"Switzerland","2019M07",1.1076
"Switzerland","2019M08",1.0892
"Switzerland","2019M09",1.0903
"Switzerland","2019M10",1.0981
"Switzerland","2019M11",1.0978
"Switzerland","2019M12",1.0925
"Switzerland","2020M01",1.0765
"Switzerland","2020M02",1.0648
"Switzerland","2020M03",1.0591
"Switzerland","2020M04",1.0545
"Switzerland","2020M05",1.0574
"Switzerland","2020M06",1.0712
"Switzerland","2020M07",1.0711
"Switzerland","2020M08",1.0767
"Switzerland","2020M09",1.0786
"Switzerland","2020M10",1.0739
"Switzerland","2020M11",1.0785
"Switzerland","2020M12",1.0814
"Switzerland","2021M01",1.0794
"Switzerland","2021M02",1.0858
"Switzerland","2021M03",1.1065
"Switzerland","2021M04",1.1031
"Switzerland","2021M05",1.0968
"Switzerland","2021M06",1.0940
"Switzerland","2021M07",1.0856
"Switzerland","2021M08",1.0762
"Switzerland","2021M09",1.0857
"Switzerland","2021M10",1.0708
"Switzerland","2021M11",1.0522
"Switzerland","2021M12",1.0408
"Switzerland","2022M01",1.0401
"Switzerland","2022M02",1.0461
"Switzerland","2022M03",1.0245
"Switzerland","2022M04",1.0211
"Switzerland","2022M05",1.0355
"Switzerland","2022M06",1.0245
"Switzerland","2022M07",0.9876
"Switzerland","2022M08",0.9690
"Switzerland","2022M09",0.9640
"Switzerland","2022M10",0.9791
"Switzerland","2022M11",0.9842
"Switzerland","2022M12",0.9865
"Switzerland","2023M01",0.9961
"Switzerland","2023M02",0.9905
"Switzerland","2023M03",0.9908
"Switzerland","2023M04",0.9846
"Switzerland","2023M05",0.9751
"Switzerland","2023M06",0.9764
"Switzerland","2023M07",0.9663
"Switzerland","2023M08",0.9588
"Switzerland","2023M09",0.9600
"Switzerland","2023M10",0.9547
"Switzerland","2023M11",0.9634
"Switzerland","2023M12",0.9441
"Switzerland","2024M01",0.9368
"Switzerland","2024M02",0.9462
"Switzerland","2024M03",0.9656
"Switzerland","2024M04",0.9761
"Switzerland","2024M05",0.9830
"Switzerland","2024M06",0.9616
"Switzerland","2024M07",0.9676
"Switzerland","2024M08",0.9450
"Switzerland","2024M09",0.9414
"Switzerland","2024M10",0.9386
"Switzerland","2024M11",0.9355
"Switzerland","2024M12",0.9339
"Tajikistan","2000M01",1.5134
"Tajikistan","2000M02",1.5164
"Tajikistan","2000M03",1.5612
"Tajikistan","2000M04",1.5445
"Tajikistan","2000M05",4.2200
"Tajikistan","2000M06",1.6137
"Tajikistan","2000M07",1.7572
"Tajikistan","2000M08",1.7539
"Tajikistan","2000M09",1.7364
"Tajikistan","2000M10",1.7710
"Tajikistan","2000M11",1.8840
"Tajikistan","2000M12",1.9742
"Tajikistan","2001M01",2.0829
"Tajikistan","2001M02",2.1661
"Tajikistan","2001M03",2.1373
"Tajikistan","2001M04",2.0962
"Tajikistan","2001M05",2.0542
"Tajikistan","2001M06",2.0050
"Tajikistan","2001M07",2.0244
"Tajikistan","2001M08",2.1612
"Tajikistan","2001M09",2.1866
"Tajikistan","2001M10",2.1741
"Tajikistan","2001M11",2.1542
"Tajikistan","2001M12",2.2480
"Tajikistan","2002M01",2.2524
"Tajikistan","2002M02",2.2620
"Tajikistan","2002M03",2.3340
"Tajikistan","2002M04",2.3745
"Tajikistan","2002M05",2.4691
"Tajikistan","2002M06",2.5833
"Tajikistan","2002M07",2.6865
"Tajikistan","2002M08",2.7284
"Tajikistan","2002M09",2.8238
"Tajikistan","2002M10",2.8968
"Tajikistan","2002M11",2.9579
"Tajikistan","2002M12",3.0487
"Tajikistan","2003M01",3.2024
"Tajikistan","2003M02",3.3041
"Tajikistan","2003M03",3.3207
"Tajikistan","2003M04",3.3436
"Tajikistan","2003M05",3.5789
"Tajikistan","2003M06",3.6039
"Tajikistan","2003M07",3.5141
"Tajikistan","2003M08",3.4421
"Tajikistan","2003M09",3.4676
"Tajikistan","2003M10",3.5911
"Tajikistan","2003M11",3.5228
"Tajikistan","2003M12",3.6436
"Tajikistan","2004M01",3.7156
"Tajikistan","2004M02",3.6704
"Tajikistan","2004M03",3.5636
"Tajikistan","2004M04",3.4875
"Tajikistan","2004M05",3.5028
"Tajikistan","2004M06",3.5798
"Tajikistan","2004M07",3.6664
"Tajikistan","2004M08",3.6704
"Tajikistan","2004M09",3.6963
"Tajikistan","2004M10",3.7742
"Tajikistan","2004M11",3.9365
"Tajikistan","2004M12",4.0695
"Tajikistan","2005M01",3.9866
"Tajikistan","2005M02",3.9586
"Tajikistan","2005M03",4.0168
"Tajikistan","2005M04",3.9380
"Tajikistan","2005M05",3.8868
"Tajikistan","2005M06",3.7712
"Tajikistan","2005M07",3.7839
"Tajikistan","2005M08",3.9001
"Tajikistan","2005M09",3.9037
"Tajikistan","2005M10",3.8245
"Tajikistan","2005M11",3.7602
"Tajikistan","2005M12",3.7884
"Tajikistan","2006M01",3.8779
"Tajikistan","2006M02",3.8329
"Tajikistan","2006M03",3.8609
"Tajikistan","2006M04",3.9439
"Tajikistan","2006M05",4.1078
"Tajikistan","2006M06",4.1135
"Tajikistan","2006M07",4.2062
"Tajikistan","2006M08",4.3281
"Tajikistan","2006M09",4.3053
"Tajikistan","2006M10",4.2723
"Tajikistan","2006M11",4.3728
"Tajikistan","2006M12",4.5090
"Tajikistan","2007M01",4.4625
"Tajikistan","2007M02",4.4958
"Tajikistan","2007M03",4.5539
"Tajikistan","2007M04",4.6481
"Tajikistan","2007M05",4.6464
"Tajikistan","2007M06",4.6153
"Tajikistan","2007M07",4.7171
"Tajikistan","2007M08",4.6867
"Tajikistan","2007M09",4.7845
"Tajikistan","2007M10",4.9016
"Tajikistan","2007M11",5.0668
"Tajikistan","2007M12",5.0463
"Tajikistan","2008M01",5.1020
"Tajikistan","2008M02",5.0993
"Tajikistan","2008M03",5.3521
"Tajikistan","2008M04",5.3969
"Tajikistan","2008M05",5.3692
"Tajikistan","2008M06",5.3348
"Tajikistan","2008M07",5.4051
"Tajikistan","2008M08",5.1250
"Tajikistan","2008M09",4.9085
"Tajikistan","2008M10",4.5360
"Tajikistan","2008M11",4.3323
"Tajikistan","2008M12",4.5954
"Tajikistan","2009M01",4.6583
"Tajikistan","2009M02",4.7634
"Tajikistan","2009M03",4.9269
"Tajikistan","2009M04",5.0992
"Tajikistan","2009M05",5.6829
"Tajikistan","2009M06",6.1615
"Tajikistan","2009M07",6.1906
"Tajikistan","2009M08",6.2637
"Tajikistan","2009M09",6.3910
"Tajikistan","2009M10",6.4833
"Tajikistan","2009M11",6.4844
"Tajikistan","2009M12",6.3878
"Tajikistan","2010M01",6.2380
"Tajikistan","2010M02",5.9770
"Tajikistan","2010M03",5.9256
"Tajikistan","2010M04",5.8550
"Tajikistan","2010M05",5.4900
"Tajikistan","2010M06",5.3461
"Tajikistan","2010M07",5.5957
"Tajikistan","2010M08",5.6502
"Tajikistan","2010M09",5.7260
"Tajikistan","2010M10",6.0917
"Tajikistan","2010M11",6.0053
"Tajikistan","2010M12",5.8191
"Tajikistan","2011M01",5.8823
"Tajikistan","2011M02",6.0113
"Tajikistan","2011M03",6.2310
"Tajikistan","2011M04",6.4590
"Tajikistan","2011M05",6.4843
"Tajikistan","2011M06",6.6458
"Tajikistan","2011M07",6.6886
"Tajikistan","2011M08",6.7910
"Tajikistan","2011M09",6.5569
"Tajikistan","2011M10",6.5137
"Tajikistan","2011M11",6.4488
"Tajikistan","2011M12",6.2714
"Tajikistan","2012M01",6.1407
"Tajikistan","2012M02",6.2929
"Tajikistan","2012M03",6.2828
"Tajikistan","2012M04",6.2632
"Tajikistan","2012M05",6.0895
"Tajikistan","2012M06",5.9706
"Tajikistan","2012M07",5.8552
"Tajikistan","2012M08",5.9076
"Tajikistan","2012M09",6.1251
"Tajikistan","2012M10",6.1812
"Tajikistan","2012M11",5.7272
"Tajikistan","2012M12",6.2531
"Tajikistan","2013M01",6.3297
"Tajikistan","2013M02",6.3552
"Tajikistan","2013M03",6.1631
"Tajikistan","2013M04",6.2001
"Tajikistan","2013M05",6.1750
"Tajikistan","2013M06",6.2784
"Tajikistan","2013M07",6.2361
"Tajikistan","2013M08",6.3453
"Tajikistan","2013M09",6.3638
"Tajikistan","2013M10",6.5041
"Tajikistan","2013M11",6.4399
"Tajikistan","2013M12",6.5417
"Tajikistan","2014M01",6.5002
"Tajikistan","2014M02",6.5591
"Tajikistan","2014M03",6.6405
"Tajikistan","2014M04",6.6869
"Tajikistan","2014M05",6.7333
"Tajikistan","2014M06",6.7135
"Tajikistan","2014M07",6.7185
"Tajikistan","2014M08",6.6269
"Tajikistan","2014M09",6.4321
"Tajikistan","2014M10",6.3319
"Tajikistan","2014M11",6.3213
"Tajikistan","2014M12",6.4073
"Tajikistan","2015M01",6.2094
"Tajikistan","2015M02",6.1374
"Tajikistan","2015M03",6.0673
"Tajikistan","2015M04",6.5430
"Tajikistan","2015M05",7.0014
"Tajikistan","2015M06",7.0201
"Tajikistan","2015M07",6.8839
"Tajikistan","2015M08",7.0023
"Tajikistan","2015M09",7.1686
"Tajikistan","2015M10",7.3605
"Tajikistan","2015M11",7.1461
"Tajikistan","2015M12",7.4568
"Tajikistan","2016M01",8.0981
"Tajikistan","2016M02",8.7172
"Tajikistan","2016M03",8.7353
"Tajikistan","2016M04",8.9236
"Tajikistan","2016M05",8.9008
"Tajikistan","2016M06",8.8353
"Tajikistan","2016M07",8.7086
"Tajikistan","2016M08",8.8221
"Tajikistan","2016M09",8.8251
"Tajikistan","2016M10",8.6827
"Tajikistan","2016M11",8.5060
"Tajikistan","2016M12",8.3047
"Tajikistan","2017M01",8.3694
"Tajikistan","2017M02",8.4398
"Tajikistan","2017M03",8.6514
"Tajikistan","2017M04",9.0465
"Tajikistan","2017M05",9.4894
"Tajikistan","2017M06",9.9016
"Tajikistan","2017M07",10.1414
"Tajikistan","2017M08",10.3987
"Tajikistan","2017M09",10.4891
"Tajikistan","2017M10",10.3416
"Tajikistan","2017M11",10.3418
"Tajikistan","2017M12",10.4404
"Tajikistan","2018M01",10.7619
"Tajikistan","2018M02",10.8930
"Tajikistan","2018M03",10.8850
"Tajikistan","2018M04",10.8641
"Tajikistan","2018M05",10.5943
"Tajikistan","2018M06",10.6108
"Tajikistan","2018M07",10.9055
"Tajikistan","2018M08",10.8804
"Tajikistan","2018M09",10.9840
"Tajikistan","2018M10",10.8199
"Tajikistan","2018M11",10.7102
"Tajikistan","2018M12",10.7281
"Tajikistan","2019M01",10.7722
"Tajikistan","2019M02",10.7116
"Tajikistan","2019M03",10.6675
"Tajikistan","2019M04",10.6080
"Tajikistan","2019M05",10.5578
"Tajikistan","2019M06",10.6602
"Tajikistan","2019M07",10.5898
"Tajikistan","2019M08",10.6092
"Tajikistan","2019M09",10.6609
"Tajikistan","2019M10",10.7111
"Tajikistan","2019M11",10.7127
"Tajikistan","2019M12",10.7647
"Tajikistan","2020M01",10.7599
"Tajikistan","2020M02",10.5704
"Tajikistan","2020M03",10.9444
"Tajikistan","2020M04",11.1195
"Tajikistan","2020M05",11.1878
"Tajikistan","2020M06",11.5882
"Tajikistan","2020M07",11.8190
"Tajikistan","2020M08",12.2017
"Tajikistan","2020M09",12.1757
"Tajikistan","2020M10",12.1699
"Tajikistan","2020M11",13.2639
"Tajikistan","2020M12",13.7520
"Tajikistan","2021M01",13.7536
"Tajikistan","2021M02",13.6737
"Tajikistan","2021M03",13.4558
"Tajikistan","2021M04",13.5594
"Tajikistan","2021M05",13.7495
"Tajikistan","2021M06",13.6368
"Tajikistan","2021M07",13.3849
"Tajikistan","2021M08",13.3311
"Tajikistan","2021M09",13.3225
"Tajikistan","2021M10",13.0892
"Tajikistan","2021M11",12.8869
"Tajikistan","2021M12",12.7692
"Tajikistan","2022M01",12.7857
"Tajikistan","2022M02",12.8162
"Tajikistan","2022M03",13.8210
"Tajikistan","2022M04",13.5424
"Tajikistan","2022M05",12.8907
"Tajikistan","2022M06",11.6048
"Tajikistan","2022M07",10.5916
"Tajikistan","2022M08",10.3882
"Tajikistan","2022M09",10.1392
"Tajikistan","2022M10",10.0497
"Tajikistan","2022M11",10.4167
"Tajikistan","2022M12",10.8074
"Tajikistan","2023M01",11.0327
"Tajikistan","2023M02",11.2860
"Tajikistan","2023M03",11.6834
"Tajikistan","2023M04",11.9698
"Tajikistan","2023M05",11.8604
"Tajikistan","2023M06",11.8301
"Tajikistan","2023M07",12.0752
"Tajikistan","2023M08",11.9443
"Tajikistan","2023M09",11.7104
"Tajikistan","2023M10",11.5782
"Tajikistan","2023M11",11.8386
"Tajikistan","2023M12",11.9465
"Tajikistan","2024M01",11.9472
"Tajikistan","2024M02",11.8273
"Tajikistan","2024M03",11.9116
"Tajikistan","2024M04",11.7319
"Tajikistan","2024M05",11.7509
"Tajikistan","2024M06",11.5293
"Tajikistan","2024M07",11.5579
"Tajikistan","2024M08",11.7104
"Tajikistan","2024M09",11.8383
"Tajikistan","2024M10",11.6190
"Tajikistan","2024M11",11.3476
"Tajikistan","2024M12",11.4442
"Turkiye","2000M01",0.5523
"Turkiye","2000M02",0.5539
"Turkiye","2000M03",0.5593
"Turkiye","2000M04",0.5638
"Turkiye","2000M05",0.5591
"Turkiye","2000M06",0.5845
"Turkiye","2000M07",0.5896
"Turkiye","2000M08",0.5837
"Turkiye","2000M09",0.5789
"Turkiye","2000M10",0.5796
"Turkiye","2000M11",0.5861
"Turkiye","2000M12",0.6085
"Turkiye","2001M01",0.6301
"Turkiye","2001M02",0.7192
"Turkiye","2001M03",0.8847
"Turkiye","2001M04",1.0884
"Turkiye","2001M05",0.9963
"Turkiye","2001M06",1.0381
"Turkiye","2001M07",1.1427
"Turkiye","2001M08",1.2658
"Turkiye","2001M09",1.3512
"Turkiye","2001M10",1.4592
"Turkiye","2001M11",1.3504
"Turkiye","2001M12",1.2980
"Turkiye","2002M01",1.2088
"Turkiye","2002M02",1.1835
"Turkiye","2002M03",1.1926
"Turkiye","2002M04",1.1701
"Turkiye","2002M05",1.2862
"Turkiye","2002M06",1.4689
"Turkiye","2002M07",1.6506
"Turkiye","2002M08",1.6026
"Turkiye","2002M09",1.6202
"Turkiye","2002M10",1.6257
"Turkiye","2002M11",1.6066
"Turkiye","2002M12",1.6191
"Turkiye","2003M01",1.7671
"Turkiye","2003M02",1.7624
"Turkiye","2003M03",1.8041
"Turkiye","2003M04",1.7675
"Turkiye","2003M05",1.7205
"Turkiye","2003M06",1.6640
"Turkiye","2003M07",1.5970
"Turkiye","2003M08",1.5642
"Turkiye","2003M09",1.5466
"Turkiye","2003M10",1.6791
"Turkiye","2003M11",1.7268
"Turkiye","2003M12",1.7616
"Turkiye","2004M01",1.6983
"Turkiye","2004M02",1.6827
"Turkiye","2004M03",1.6204
"Turkiye","2004M04",1.6374
"Turkiye","2004M05",1.8185
"Turkiye","2004M06",1.8143
"Turkiye","2004M07",1.7841
"Turkiye","2004M08",1.7999
"Turkiye","2004M09",1.8385
"Turkiye","2004M10",1.8602
"Turkiye","2004M11",1.8834
"Turkiye","2004M12",1.8707
"Turkiye","2005M01",1.7784
"Turkiye","2005M02",1.7104
"Turkiye","2005M03",1.7333
"Turkiye","2005M04",1.7645
"Turkiye","2005M05",1.7396
"Turkiye","2005M06",1.6560
"Turkiye","2005M07",1.6133
"Turkiye","2005M08",1.6534
"Turkiye","2005M09",1.6430
"Turkiye","2005M10",1.6331
"Turkiye","2005M11",1.6032
"Turkiye","2005M12",1.6038
"Turkiye","2006M01",1.6158
"Turkiye","2006M02",1.5830
"Turkiye","2006M03",1.6071
"Turkiye","2006M04",1.6381
"Turkiye","2006M05",1.8400
"Turkiye","2006M06",2.0258
"Turkiye","2006M07",1.9712
"Turkiye","2006M08",1.8802
"Turkiye","2006M09",1.8870
"Turkiye","2006M10",1.8654
"Turkiye","2006M11",1.8786
"Turkiye","2006M12",1.8920
"Turkiye","2007M01",1.8536
"Turkiye","2007M02",1.8260
"Turkiye","2007M03",1.8659
"Turkiye","2007M04",1.8362
"Turkiye","2007M05",1.8029
"Turkiye","2007M06",1.7728
"Turkiye","2007M07",1.7574
"Turkiye","2007M08",1.7921
"Turkiye","2007M09",1.7536
"Turkiye","2007M10",1.7089
"Turkiye","2007M11",1.7498
"Turkiye","2007M12",1.7195
"Turkiye","2008M01",1.7322
"Turkiye","2008M02",1.7632
"Turkiye","2008M03",1.9309
"Turkiye","2008M04",2.0500
"Turkiye","2008M05",1.9408
"Turkiye","2008M06",1.9206
"Turkiye","2008M07",1.9128
"Turkiye","2008M08",1.7669
"Turkiye","2008M09",1.7843
"Turkiye","2008M10",1.9612
"Turkiye","2008M11",2.0342
"Turkiye","2008M12",2.0894
"Turkiye","2009M01",2.1233
"Turkiye","2009M02",2.1280
"Turkiye","2009M03",2.2340
"Turkiye","2009M04",2.1277
"Turkiye","2009M05",2.1251
"Turkiye","2009M06",2.1675
"Turkiye","2009M07",2.1378
"Turkiye","2009M08",2.1236
"Turkiye","2009M09",2.1711
"Turkiye","2009M10",2.1823
"Turkiye","2009M11",2.2262
"Turkiye","2009M12",2.2013
"Turkiye","2010M01",2.1028
"Turkiye","2010M02",2.0756
"Turkiye","2010M03",2.0821
"Turkiye","2010M04",1.9983
"Turkiye","2010M05",1.9459
"Turkiye","2010M06",1.9274
"Turkiye","2010M07",1.9669
"Turkiye","2010M08",1.9484
"Turkiye","2010M09",1.9528
"Turkiye","2010M10",1.9800
"Turkiye","2010M11",1.9717
"Turkiye","2010M12",2.0159
"Turkiye","2011M01",2.0919
"Turkiye","2011M02",2.1702
"Turkiye","2011M03",2.2108
"Turkiye","2011M04",2.1975
"Turkiye","2011M05",2.2602
"Turkiye","2011M06",2.3077
"Turkiye","2011M07",2.3654
"Turkiye","2011M08",2.5147
"Turkiye","2011M09",2.4736
"Turkiye","2011M10",2.5089
"Turkiye","2011M11",2.4565
"Turkiye","2011M12",2.4632
"Turkiye","2012M01",2.3759
"Turkiye","2012M02",2.3264
"Turkiye","2012M03",2.3631
"Turkiye","2012M04",2.3520
"Turkiye","2012M05",2.3149
"Turkiye","2012M06",2.2837
"Turkiye","2012M07",2.2281
"Turkiye","2012M08",2.2291
"Turkiye","2012M09",2.3177
"Turkiye","2012M10",2.3384
"Turkiye","2012M11",2.3010
"Turkiye","2012M12",2.3439
"Turkiye","2013M01",2.3543
"Turkiye","2013M02",2.3738
"Turkiye","2013M03",2.3453
"Turkiye","2013M04",2.3406
"Turkiye","2013M05",2.3739
"Turkiye","2013M06",2.5028
"Turkiye","2013M07",2.5274
"Turkiye","2013M08",2.6125
"Turkiye","2013M09",2.6952
"Turkiye","2013M10",2.7095
"Turkiye","2013M11",2.7316
"Turkiye","2013M12",2.8276
"Turkiye","2014M01",3.0297
"Turkiye","2014M02",3.0184
"Turkiye","2014M03",3.0629
"Turkiye","2014M04",2.9393
"Turkiye","2014M05",2.8736
"Turkiye","2014M06",2.8808
"Turkiye","2014M07",2.8699
"Turkiye","2014M08",2.8784
"Turkiye","2014M09",2.8543
